id,title,date,genres,keyword1,keyword2,keyword3,keyword4,keyword5,link,profile
470,[교목실] 조교 채용 공고,2023-10-10,모집,교목,조교,아래,모집,모집,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=1&mode=view&idx=93557,
471,"교육/산학 
			
			[대학일자리플러스센터] 수요일은 스펙업데이 프로그램 11월 교육 일정 안내",2023-10-10,모집,학기,수요일,스펙,업데,프로그램,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=1&mode=view&idx=93554,
472,"국제교류 
			
			2024년 1학기 중국 및 대만 지역 교류대학 교환학생 선발 공고",2023-10-07,모집,학기,중국,지역,교류,대학,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=1&mode=view&idx=93551,
473,"채용 
			
			동서대학교 산학협력단 출산휴가 및 육아휴직 대체인력 채용 공고",2023-10-06,모집,동서대학교,산학,협력,구지원,업무,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=1&mode=view&idx=93545,
474,"채용 
			
			[대학일자리플러스센터] 2023 KB 굿잡, 부산잡(JOB)페스티벌 참여자 모집안내",2023-10-05,모집,굿잡,부산,페스티벌,참여자,모집,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=1&mode=view&idx=93529,
475,"교육/산학 
			
			[공학교육혁신센터] 「2023 라이프 스타일 스마트 가전 메이커톤」 참여 안내(~10/31(화))",2023-10-05,모집,학교,혁신,센터,공학,학부,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=1&mode=view&idx=93549,
476,"교육/산학 
			
			찾아가는 청년고용정책 설명회 참여자 모집(센텀캠퍼스)",2023-10-04,모집,청년,고용,정책,설명,동서대학교,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=1&mode=view&idx=93514,
477,"교육/산학 
			
			[전체] 2023-2학기 디러닝쿱 튜티 모집(~10/13)",2023-10-04,모집,학기,러닝,튜티,모집,활동,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=1&mode=view&idx=93507,
478,"국제교류 
			
			2024년도 1학기 미국 Study Abroad Program 참가자 모집 안내",2023-10-04,모집,학년,학기,미국,동서대학교,국제,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=2&mode=view&idx=93505,
479,"채용 
			
			[해운대구 사회복지급식관리지원센터] 대체 직원 채용 공고",2023-09-27,모집,모집,응모,자격,소속,모집,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=2&mode=view&idx=93496,
480,"기숙사 
			
			How to pay dormitory fees for the 2023-2 semester (for freshmen) / 2023-2学期缴纳住宿费方法的通知(仅限于新生)",2023-09-26,모집,학기,기숙,사비,납부,관련,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=2&mode=view&idx=93489,
481,"공모전 
			
			[교육혁신센터] 2023학년도 자기설계융합전공 개발 공모전",2023-09-25,모집,학년,도자기,설계,융합,전공,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=2&mode=view&idx=93461,
482,"채용 
			
			인도네시아 수라바야 세종학당 파견 한국어강사 및 운영요원 채용공고",2023-09-22,모집,인도네시아,수라바야,종학,파견,한국어,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=2&mode=view&idx=93457,
483,"[학생생활상담센터] 10월 ""하마터면 무작정 공부할 뻔 했다..!"" 모집",2023-09-22,모집,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=2&mode=view&idx=93451,
484,"채용 
			
			[디자인대학 건축학과] 조교 채용 공고",2023-09-22,모집,디자인,대학,건축학,조교,아래,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=2&mode=view&idx=93450,
485,"교육/산학 
			
			[대학일자리플러스센터] 사상구 HiVE 기업탐방 참여자 모집(선착순)",2023-09-22,모집,참여자,혜택,공인,출석,식사,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=2&mode=view&idx=93448,
486,"국제교류 
			
			2024학년도 1학기 영어권 해외 자매대학 파견 교환학생 선발 공고 - 1차",2023-09-21,모집,학기,해외,자매,대학,교환학생,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=2&mode=view&idx=93440,
487,"교육/산학 
			
			[LINC 3.0] ★기간연장★ 2023-2학기 캡스톤디자인 지원 프로그램 모집 공고 안내(~9/27)",2023-09-21,모집,집안,집기,신청,방법,과제,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=2&mode=view&idx=93434,
488,"교육/산학 
			
			[전체] 「2023년도 1인 크리에이터  동영상 콘텐츠 경진대회」개최 안내 (~10.27까지)",2023-09-21,모집,목적,지역,기반,크리에이터,양성,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=2&mode=view&idx=93432,
489,"교육/산학 
			
			[전체] 2023-2학기 인싸의 공부법! UCC 공모전 모집 기간연장(~10/04)",2023-09-19,모집,신청,바로가기,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=2&mode=view&idx=93410,
490,"교육/산학 
			
			[전체] 2023-2학기 우수연구회 모집(~10/04)",2023-09-18,모집,신청,바로가기,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=2&mode=view&idx=93382,
491,"국제교류 
			
			세종학당재단 영남 소재 대학생 대상 세종학당 종합사업설명회 참여",2023-09-18,모집,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=2&mode=view&idx=93388,
492,"교육/산학 
			
			[메이커스페이스구축운영사업] 다빈치랩, 2023년 9월 메이커교육 모집",2023-09-13,모집,다빈치,교육구,프로그램,내용,교육,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=2&mode=view&idx=93320,
493,"국제교류 
			
			2023년 세종학당 우수학습자 초청 연수 대학생 자원봉사자 모집 안내",2023-09-13,모집,집안,종학,학습,장학,사업,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=2&mode=view&idx=93316,
494,"교육/산학 
			
			[대학일자리플러스센터]프레젠테이션 제작 및 스피치 발표 특강",2023-09-13,모집,프레,테이,및스,피치,발표,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=2&mode=view&idx=93323,
495,"교육/산학 
			
			[전체] 부산권 파워반도체인재양성센터 반도체 기초 트랙 교육생 모집 (~9/27까지)",2023-09-11,모집,모집,인원,대학별,신청,요건,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=2&mode=view&idx=93292,
496,『2023년 대학생 정책아이디어 콘서트』 홍보 및 참가자 모집,2023-09-11,모집,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=2&mode=view&idx=93291,
497,"교육/산학 
			
			[공학교육혁신센터] 2023 일본 「Advanced Tech 스마트 가전 기술 캠프」 참여 안내(~9/28(목))",2023-09-11,모집,학교,혁신,센터,프로그램,참여,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=2&mode=view&idx=93397,
498,"교육/산학 
			
			[전체] 2023-2학기 디러닝쿱(D-Learning Co-op) 튜터 모집(~09/25)",2023-09-11,모집,신청,바로가기,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=3&mode=view&idx=93275,
499,"교육/산학 
			
			[전체] 2023-2학기 동서GAP! 멘토-멘티 모집(~09/25)",2023-09-11,모집,신청,바로가기,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=3&mode=view&idx=93274,
500,2023-2학기 영어잡지사 수습기자 모집,2023-09-11,모집,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=3&mode=view&idx=93282,
501,"교육/산학 
			
			채용연계형 정보보호 컨설턴트 양성과정 교육생 모집(~9/11)",2023-09-08,모집,채용,정보보호,컨설턴트,과정,교육,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=3&mode=view&idx=93268,
502,"교육/산학 
			
			2023 스포츠 영상 분석가 양성과정 교육생 모집 (체육전공 ~10/4)",2023-09-08,모집,스포츠,영상,가양,과정,교육,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=3&mode=view&idx=93267,
503,"교육/산학 
			
			부산지역 대학생 역량강화 네트워크(BUFF) 제7기 참가자 모집 (금융권 취업 희망자, ~9/17까지)",2023-09-08,모집,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=3&mode=view&idx=93251,
504,"채용 
			
			부산동서대청년사회서비스사업단 계약직원 채용 공고",2023-09-06,모집,부산,동서대,청년,사회,서비스,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=3&mode=view&idx=93239,
505,[대학혁신] 2023학년도 DSU-URP(Undergraduate Research Program) 모집 안내 / ※ 학술대회 참가 지원,2023-09-06,모집,내용,지원,대상,각종,학술,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=3&mode=view&idx=93232,
506,"채용 
			
			동서대학교 지방대학활성화사업단 전담인력 채용 공고",2023-09-06,모집,동서대학교,지방,대학,활성화,사업,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=3&mode=view&idx=93229,
507,"채용 
			
			글로벌 K-컬처 선도 융합인재양성 사업단 연구원 채용 공고",2023-09-06,모집,교육부,한국,재단,인문,사회,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=3&mode=view&idx=93238,
508,"채용 
			
			[디자인대학] 조교 채용 공고",2023-09-05,모집,디자인,대학,조교,아래,모집,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=3&mode=view&idx=93227,
509,"교육/산학 
			
			[대학일자리플러스센터] 2023년-2학기 수요일은 스펙업데이 프로그램 안내",2023-09-05,모집,학기,수요일,스펙,업데,프로그램,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=3&mode=view&idx=93221,
510,"기숙사 
			
			2023-2학기 학생생활관 자치회 2명 추가선발",2023-09-04,모집,학기,동서대학교,학생,생활관,학생,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=3&mode=view&idx=93211,
511,[IPP센터]2023년 2학기 pre-IPP 취업동아리 참가자 모집,2023-09-04,모집,학기,취업,동아리,참가자,모집,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=3&mode=view&idx=93205,
512,"교육/산학 
			
			[대학일자리플러스센터] 2023년도 2학기 청년희망 서포터즈 모집공고",2023-09-04,모집,학기,동서대학교,대학,일자리,플러스,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=3&mode=view&idx=93198,
513,"교육/산학 
			
			해외취업동아리(AJA Road) 8기 참가자 모집 (모집기간 9/4-9/22)",2023-09-04,모집,신청,방법,로그인,비교,프로그램,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=3&mode=view&idx=93204,
514,"국제교류 
			
			동서대학교 UN WFUNA 한국대학생 대표 모집 공고",2023-09-01,모집,프로그램,유엔본부,한국,대학생,대표,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=3&mode=view&idx=93197,
515,"교육/산학 
			
			[LINC 3.0] 2023-2학기 캡스톤디자인 지원 프로그램 모집 공고 안내(~9/21)",2023-09-01,모집,집안,집기,신청,방법,과제,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=3&mode=view&idx=93187,
516,"교육/산학 
			
			[전체] 부산권 파워반도체인재양성센터 반도체 공정 HSE(보건안전환경) 트랙 교육생 모집 (~9/13까지)",2023-08-31,모집,모집,인원,대학별,신청,요건,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=3&mode=view&idx=93171,
517,"국제교류 
			
			2023년 일본 홋카이도교육대학과의 학생교류프로그램 참가자 모집",2023-08-31,모집,방문자,일본,홋카이도,교육대학,학생,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=3&mode=view&idx=93182,
518,"국제교류 
			
			2024-1학기 파견 일본지역 교환학생 선발 공고",2023-08-31,모집,학기,파견,지역,교환학생,선발,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=4&mode=view&idx=93167,
519,"국제교류 
			
			2024년 1학기 일본 Study Abroad Program+ 참가자 모집",2023-08-31,모집,학기,일본,참가자,모집,학기,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=4&mode=view&idx=93164,
520,"채용 
			
			동서대학교 대학혁신지원사업(원격교육센터) 전담인력 채용 공고",2023-08-30,모집,동서대학교,대학,혁신,지원,사업,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=4&mode=view&idx=93146,
521,"교육/산학 
			
			[전체] (추가모집) ‘2023년 B.SORI Project 시즌4 - Beyond University ICC’ 참가 모집 안내",2023-08-29,모집,동서대학교,단계,산학,협력,선도,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=4&mode=view&idx=93143,
522,디자인대학 조교 모집[추가공고],2023-08-29,모집,디자인,대학,조교,아래,모집,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=4&mode=view&idx=93142,
523,"채용 
			
			동서대학교 재무본부 계약직원 채용 공고",2023-08-29,모집,동서대학교,재무,본부,직원,채용,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=4&mode=view&idx=93141,
524,[민석도서관] 2023-2학기 독서클럽 회원모집 안내,2023-08-28,모집,민석,도서관,학기,독서,클럽,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=4&mode=view&idx=93115,
525,"교육/산학 
			
			[전체] 2023-2학기 BDAD 학습공동체 모집(~9/18)",2023-08-25,모집,신청,바로가기,첨부파일,운영,계획,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=4&mode=view&idx=93110,
526,"공모전 
			
			[전체] 2023년도 캡스톤디자인 경진대회 및 산학연계 교육과정 영상콘텐츠 공모전 개최 안내",2023-08-24,모집,추진,목적,스톤,디자인,경진,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=4&mode=view&idx=93108,
527,"채용 
			
			계약학과(클라우드융합학과)전담직원 채용 공고",2023-08-24,모집,계약,학과,클라우드,융합,학과,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=4&mode=view&idx=93107,
528,"채용 
			
			동서대학교 창업보육센터 계약직원 채용 공고",2023-08-24,모집,동서대학교,창업,보육,센터,직원,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=4&mode=view&idx=93106,
529,"채용 
			
			[교무처 학사운영실] 조교 채용 공고",2023-08-23,모집,동서대학교,교무,학사,운영,아래,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=4&mode=view&idx=93099,
530,"국제교류 
			
			2024-1학기 GELS 샌안토니오 UN프로젝트 2차 참가자 모집!",2023-08-22,모집,프로그램,샌안토니오,프로젝트,파견,대학,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=4&mode=view&idx=93096,
531,"교육/산학 
			
			[전체] 2023-2학기 학습전략코칭 모집 (~11/30)",2023-08-22,모집,신청,바로가기,신청,기간,운영,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=4&mode=view&idx=93095,
532,"채용 
			
			동서대학교 여대생커리어개발센터 계약직원 채용 공고",2023-08-22,모집,동서대학교,여대생,커리어,개발,센터,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=4&mode=view&idx=93094,
533,"채용 
			
			[아시아미래디자인연구소] 전임연구인력 채용 공고",2023-08-21,모집,동서대학교,부설,센터,아시아,미래,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=4&mode=view&idx=93091,
534,"교육/산학 
			
			[대학일자리플러스센터] 해운대구 청년 취업 멘토링 콘서트",2023-08-21,모집,해운대구,청년,취업,멘토링,콘서트,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=4&mode=view&idx=93089,
535,"채용 
			
			2023학년도 2학기 강사 채용 공고(3차)",2023-08-21,모집,학년,학기,강사,채용,공고,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=4&mode=view&idx=93083,
536,"기숙사 
			
			2023학년도 2학기 학생생활관 (학생생활아파트)추가 합격자 조회",2023-08-18,모집,학년,학기,학생,생활관,학생,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=4&mode=view&idx=93078,
537,"교육/산학 
			
			[학생·취업지원처] 2023학년도 2학기 진로탐색학점제 참여 학생 모집",2023-08-18,모집,학생,취업,지원,학년,학기,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=4&mode=view&idx=93076,
538,"교육/산학 
			
			[부산동서대청년사회서비스사업단] 청년신체건강증진서비스 모집 안내",2023-08-17,모집,관련,사이트,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=5&mode=view&idx=93074,
539,"채용 
			
			동서대학교 대학혁신지원사업(기획운영팀) 전담인력 채용 공고",2023-08-16,모집,동서대학교,대학,혁신,지원,사업,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=5&mode=view&idx=93066,
540,"국제교류 
			
			2023-2 DSU Buddy Program+ 참가자 모집",2023-08-16,모집,참가자,모집,본교,한국,재학생,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=5&mode=view&idx=93062,
541,"채용 
			
			계약학과(클라우드융합학과)전담직원 채용 공고",2023-08-16,모집,계약,학과,클라우드,융합,학과,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=5&mode=view&idx=93059,
542,디자인대학 조교 모집[기간 연장],2023-08-16,모집,디자인,대학,조교,아래,모집,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=5&mode=view&idx=93055,
543,"채용 
			
			[재공고] 동서대학교 외국어교육원 한국어 강사 채용 공고",2023-08-16,모집,동서대학교,외국어,교육,근무,한국어,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=5&mode=view&idx=93067,
544,"채용 
			
			동서대학교 대학혁신지원사업(원격교육센터, 학생생활상담센터) 전담인력 채용 공고",2023-08-14,모집,동서대학교,대학,혁신,지원,사업,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=5&mode=view&idx=93048,
545,[학생생활상담센터] Peer Counseling(정서지원 멘토링) 멘토-멘티 모집,2023-08-14,모집,신청,기간,신청,방법,신청,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=5&mode=view&idx=93035,
546,[일반대학원] 조교 채용 공고,2023-08-11,모집,대학원,조교,아래,모집,모집,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=5&mode=view&idx=93033,
547,"채용 
			
			[디지털 역량 강화 교육사업단] 계약직원 채용 공고",2023-08-11,모집,동서대학교,디지털,역량,강화,교육사,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=5&mode=view&idx=93032,
548,"교육/산학 
			
			[교목실] 2023학년도 채플 도우미 선발",2023-08-11,모집,동서대학교,교목,학년,채플,수업,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=5&mode=view&idx=93029,
549,"채용 
			
			중국 안휘이공대학 파견 한국어강사 채용공고",2023-08-10,모집,중국,안휘,대학,파견,한국어,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=5&mode=view&idx=93026,
550,"교육/산학 
			
			[LINC 3.0] 2023년도 2학기 장기 표준현장실습 프로그램 모집공고",2023-08-10,모집,현장,실습,프로그램,현장,중심,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=5&mode=view&idx=93023,
551,"교육/산학 
			
			[대학일자리플러스센터] '2023년 부·울·경연합 온라인 직무 박람회' 참여 신청 안내",2023-08-10,모집,신청,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=5&mode=view&idx=93022,
552,"기숙사 
			
			2023-2학기 학생생활아파트 기숙사생 추가모집 8월 14일~8월 15일(부산시외, 부산시내 지원가능)",2023-08-10,모집,온라인,지원,기숙사,신청,조회,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=5&mode=view&idx=93015,
553,"교육/산학 
			
			[전체] 부산권 파워반도체인재양성센터 Application트랙 교육생 모집 (~8/16까지)",2023-08-10,모집,모집,인원,대학별,신청,요건,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=5&mode=view&idx=93013,
554,"교육/산학 
			
			[전체] 부산권 파워반도체인재양성센터 마케팅트랙(반도체EXPO 비즈니스) 교육생 모집 (~8/15까지)",2023-08-10,모집,모집,인원,대학별,신청,요건,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=5&mode=view&idx=93012,
555,"채용 
			
			동서대학교 외국어교육원 한국어 강사 채용 공고",2023-08-10,모집,동서대학교,외국어,교육,근무,한국어,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=5&mode=view&idx=93025,
556,"국제교류 
			
			2023년 국제교류센터 일반근로장학생(베트남어 가능자) 모집 안내 (연장)",2023-08-09,모집,베트남어,가능,모집,안내,모집,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=5&mode=view&idx=93008,
557,"공모전 
			
			[대학일자리플러스센터/고용노동부] 대학일자리플러스센터 참여자 수기 공모전",2023-08-09,모집,고용노동부,대학,일자리,플러스,센터,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=5&mode=view&idx=93007,
558,"채용 
			
			[미래커리어대학] 계약직원 채용 공고",2023-08-09,모집,동서대학교,미래,커리어,대학,업무,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=6&mode=view&idx=93002,
559,"기숙사 
			
			2023학년도 2학기 학생생활관 (글로벌하우스, 학생생활아파트)합격자 조회",2023-08-08,모집,학년,학기,학생,생활관,글로벌,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=6&mode=view&idx=93000,
560,"단체 
			
			2023학년도 2학기 시외통학버스 운행 모집(마산,창원/울산)",2023-08-08,모집,학년,학기,시외,통학버스,운행,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=6&mode=view&idx=92998,
561,"채용 
			
			미디어콘텐츠대학 실습조교 채용 공고",2023-08-08,모집,미디어,콘텐츠,대학,실습,조교,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=6&mode=view&idx=92997,
562,"교육/산학 
			
			[전체] ‘2023년 B.SORI Project 시즌4 - Beyond University ICC’ 참가 모집 안내",2023-08-07,모집,동서대학교,단계,산학,협력,선도,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=6&mode=view&idx=92995,
563,[교목실] 일반근로장학생 선발 안내,2023-08-07,모집,학년,교목,근로,장학생,선발,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=6&mode=view&idx=92992,
564,"교육/산학 
			
			[전체] 인싸의 공부법 수기 공모전 모집(~10/31)",2023-08-07,모집,신청,바로가기,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=6&mode=view&idx=92991,
565,"교육/산학 
			
			2023년도 2학기 장기 표준현장실습학기제 참여 실습기업 모집",2023-07-27,모집,동서대학교,현장,실습,센터,실무,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=6&mode=view&idx=92968,
566,"교육/산학 
			
			[전체] 부산권 파워반도체인재양성센터 반도체 장비 기술트랙 교육생 모집 (~8/4까지)",2023-07-27,모집,모집,인원,대학별,신청,요건,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=6&mode=view&idx=92963,
567,"채용 
			
			동서대학교 창업보육센터 계약직원 채용 공고",2023-07-27,모집,동서대학교,창업,보육,센터,직원,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=6&mode=view&idx=92962,
568,"교육/산학 
			
			[전체] 부산권 파워반도체인재양성센터 설계트랙 교육생 모집 (~8/11까지)",2023-07-26,모집,모집,인원,대학별,신청,요건,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=6&mode=view&idx=92959,
569,"기숙사 
			
			2023-2학기 학생생활아파트 입주생 모집(7월31일~8월4일)",2023-07-25,모집,온라인,지원,기숙사,신청,조회,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=6&mode=view&idx=92953,
570,"기숙사 
			
			2023-2학기 글로벌하우스 입주생 모집(7월31일~8월4일)",2023-07-25,모집,온라인,지원,기숙사,신청,조회,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=6&mode=view&idx=92951,
571,"교육/산학 
			
			[다빈치랩] 2023년 8월 MAKE 교육 신청!!!!",2023-07-25,모집,카카오,채널,동서대학교,다빈치,문의,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=6&mode=view&idx=92949,
572,"교육/산학 
			
			[전체] 부산권 파워반도체인재양성센터 반도체부품설계 SW 응용 트랙 교육생 모집(~8/11까지)",2023-07-25,모집,모집,인원,대학별,신청,요건,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=6&mode=view&idx=92946,
573,"교육/산학 
			
			[전체] 부산권 파워반도체인재양성센터 공정트랙(1차) 교육생 모집(~8/7까지)",2023-07-24,모집,모집,인원,대학별,신청,요건,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=6&mode=view&idx=92938,
574,"기숙사 
			
			2023학년도 2학기 부경대학교 행복기숙사  합격자 조회",2023-07-21,모집,학년,학기,부경대학교,행복,기숙사,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=6&mode=view&idx=92933,
575,"기숙사 
			
			How to use Flywire (*Only international students)",2023-07-21,모집,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=6&mode=view&idx=92958,
576,"교육/산학 
			
			[학생·취업지원처] 2023학년도 2학기 진로탐색학점제 참여 학생 모집 기간 연장",2023-07-21,모집,학생,취업,지원,학년,학기,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=6&mode=view&idx=92930,
577,"채용 
			
			글로벌 K-컬처 선도 융합인재양성 사업단 계약직원 채용 공고",2023-07-21,모집,교육부,한국,재단,인문,사회,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=6&mode=view&idx=92937,
578,"교육/산학 
			
			[전체] 부산권 파워반도체인재양성센터 패키징트랙 교육생 모집(~8/7까지)",2023-07-20,모집,모집,인원,대학별,실습,개조,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=7&mode=view&idx=92922,
579,"채용 
			
			2023학년도 2학기 비전임(초빙, 겸임)교원 및 강사 채용 공고(2차)",2023-07-19,모집,학년,학기,전임,초빙,겸임,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=7&mode=view&idx=92917,
580,"채용 
			
			지방대학활성화사업 전담인력 채용 공고",2023-07-18,모집,동서대학교,지방,대학,활성화,사업,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=7&mode=view&idx=92912,
581,"채용 
			
			대학혁신지원사업 전담인력 채용 공고",2023-07-17,모집,동서대학교,대학,혁신,사업,업무,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=7&mode=view&idx=92905,
582,"채용 
			
			[미래커리어대학] 계약직원 채용 공고",2023-07-17,모집,동서대학교,미래,커리어,대학,업무,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=7&mode=view&idx=92903,
583,"교육/산학 
			
			[전체] 인싸의 공부법 UCC공모전 모집(~09/04)",2023-07-17,모집,신청,바로가기,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000197&pg=7&mode=view&idx=92902,
